friends_count,repostNum,followers_count,weiboID
2003,0,42765,4009578620645700
70,0,1856,3562955746295593
234,0,70166,3989583655730550
906,2,406297,4009522189611511
338,0,734397,4005282029274653
858,5,382997,4010101579329309
1541,1,23860,3897885093090610
133,0,4348,3847524798888548
1615,44,1469830,4009229126389231
1028,6,530425,4009953964195903
542,1,140528,4010125990219119
1833,24,331659,4010181349643363
236,13,4471,3593461028367924
2382,6,91472,3588765585433054
116,1,167181,4009068937393252
74,1,3077,3411291232274022
1992,1,564984,4009769939755887
236,1,4471,3623228180260257
308,0,5559,4009752331937235
433,0,110148,4008022894465054
518,4,10717,4010323842993751
75,0,5820,3525079650217351
551,5,1815892,4010148638511374
109,8,2647,3733620801660481
931,0,6206,4009430804462097
38,0,16536,3865248283377083
1833,11,331659,4009423229756613
69,0,4469,3722355349841707
106,0,1030,3592727516454768
55,0,4051,3536992040589160
198,0,14665,3368769141766416
1766,0,4090,4006355117479767
1966,2,10419,3953939331692757
713,0,195999,4009008014743788
569,16,610340,4010077420057700
461,0,9509,3948012520514207
234,0,7800,3610075576753466
270,0,379412,4009061731603335
508,1,5527,3386058769336597
384,2,59586,3930391511502290
1981,3,374798,4009755813136432
2076,2,2796276,4009902014381641
76,0,9015,3532862697963100
315,2,444675,4008685711939145
2450,32,5901615,4010268591143013
346,14,1689418,4010307510137398
1663,533,20091665,4010240414352361
1500,13,10404,3905857664008377
224,0,38302,4010141348608796
776,2,181926,4009424190750199
227,0,6314,3539854782222550
84,0,1217,3441940219820740
356,0,56789,3689787284028336
467,37,233516,4010102162285376
27,0,2782,3526723435731060
319,0,4891,3682166066020954
92,572,299781,4009880769128486
594,0,11091,3846718632091816
652,27,2008442,4009844363485388
303,0,342658,4009031976290986
782,0,59055,3994723846272228
327,0,4200,4010115252005294
1640,1,132322,3993827927348938
90,0,22745627,3849517579229919
108,11,42274,4009397216292188
236,1,4471,3651764710965681
911,2,233152,4009752683364684
356,0,85152,4008653688036931
558,0,102652,4010232248268318
905,0,110578,4010168679184845
1333,0,2344,3429208561017496
344,0,3364,3904662665063365
1305,1,221736,4009747949248426
180,4,275276,4008200912956949
356,4,189,3617851199804393
713,0,195999,4009368770826516
1365,5,2039889,4010193936915909
317,1,4794,3649133850480478
494,1163,12287514,3709709598600286
902,8,552844,4009559758439299
2048,368,7942862,3719429168403104
98,42,4979355,4010232189454771
975,44,6552714,4010209540139187
524,3,379652,4010195446890637
1208,3,4710,3783698484750534
433,0,110148,4009125383836373
1629,993,44954236,4008672792793589
317,0,4794,3648571620971394
1275,1,167082,4008425065360133
184,31,1824852,4008006863317277
1856,0,4958,3916350093766425
920,33,1655124,4009854207147582
940,2,389421,4005498820825943
38,2,347,3558306796314667
1630,588,44994226,4010004325120719
43,1,7533,3937656003786353
224,0,1506,3589117977644533
74,0,3077,3387737840101633
340,1,108215,3992018068168937
840,3,118576,4009078332194508
467,1,233516,4010105161044705
257,42,9811,3797076020168709
560,2,52869,3736177557534262
84,0,3632,3860041386216226
1220,1,1548,3442087909741364
651,19,633967,3661241568008556
214,1,35426,4009029871332799
557,0,2180,3352978753128126
144,1,320,3444140450942427
47,0,398,3451053918209464
1208,453,4710,3781534521276977
862,0,141264,4008702169611920
366,0,31883,4008786425396697
151,149,6234,3935454552293300
31,0,3113,3701736344712172
652,2,2008434,4009985569120974
3921,1616,13389619,4010096809731200
100,1,5565,3961958716291552
135,0,19741,3969276388046257
2006,14,157850,4009784598616392
91,0,6286,4007684372135503
1013,0,68217,3959463553381541
1357,0,305139,4010281081912225
214,1,35426,4009036451467804
1902,0,5122,3994970749389174
718,0,98305,4009868681682159
211,1,1185785,4009491810916314
154,153,16852163,4008386871390808
329,0,384556,4010236350300028
1629,519,44954610,3945664372596930
234,0,7800,3610075211655514
902,4,552844,4010284534982016
570,26,11281073,4010226971696172
354,0,69931,3989921557269771
1028,26,530422,4010326808212078
270,0,86455,3993594295076808
146,0,883,3603249980130870
43,1,13724,4004701379449738
227,1,6314,3539886889537708
263,1,256422,3999309894113125
1900,0,458612,3994938067000250
1280,2,6595,3829101993317510
950,1,1122636,4009847706066331
848,0,13480,3763729718522674
289,0,16623,4001062044553192
205,0,1103,3450476886927716
964,82,2165228,4009567307873588
357,0,1590,3606850765549212
130,0,3881,3596334974625889
315,2,444675,4009055376524392
718,1,98305,4007674506677332
1126,0,6250095,4010251819216040
1446,237,13807343,3722103511400975
768,1,4999,3992373992471086
1203,0,12336,3900050004307497
515,9,205479,4009454057482599
309,4,333009,3891332793309675
108,0,39012,3947794983537286
1365,3,88876,3885547573259986
303,0,16212,3966769427053975
1889,0,1389364,4009031842038144
2030,1461,5205661,3583054767267244
216,1,17722,3881847312160274
504,0,83181,4003589943126615
399,5,9046,3641570102262817
112,0,1308,3349482809739509
1276,1,191762,4009023856506019
109,8,2647,3702460084381053
1585,2,32346,3995412917041950
201,0,2318,3689785937745406
2001,135,28153204,4010169413576236
905,0,110578,4008676320344682
839,14,2321,3622161367517925
551,89,1815896,4009967445062011
227,0,6314,3540263202931024
1178,0,27786,3822064559758078
896,2,133710,4007732908714249
21,1786,296459,4009982292937425
266,0,257,3608780614674257
106,1,3632,3827610918609749
319,0,4891,3682531456594275
63,2,82847,4008785162739751
764,1,12618,4009515412851400
43,0,7533,3865622964540421
1074,0,60528,4009481162115794
357,1,14898,4007648028949797
244,1,879,3723560432401323
630,0,126927,3756569025904534
113,1,35716,3963747544950098
356,0,1764842,4009499612201813
536,1,170617,4009884397386838
207,2,106359,4009836414975038
340,0,108215,3982237861225675
1634,205,45031350,3569884354836218
940,3,389421,4008695904393094
496,0,42323,4009462681362547
513,0,48153,3876797466771915
418,18,4835684,4010093294565022
1982,0,97460,4007873250039139
186,0,116465,4010249364656325
34,2,222676,4009740645974006
1402,0,2217730,4010111368348363
70,1,7717,4010248715026694
1615,63,1469830,4010151185368285
1276,0,191762,4002500942404442
214,0,35426,4010123150141052
377,0,228246,4007728442074248
1159,0,3679145,4009411640418238
1334,0,15221,3783274230604477
299,1191,4266756,4009790050965856
936,0,50977,3980833138206785
1955,26,273514,4004028122042600
1616,2,2087658,3996421915248075
1766,0,4090,3861550672360878
1622,386,14656263,3843293098384141
762,0,20253,4006817019486029
1216,0,20251,3780815974513525
1789,34,732345,3598883475587534
146,1,2127,3702529420989889
201,0,2318,3718065445083426
692,1,397736,4007019507555462
362,2,441,4007690377946612
354,0,69931,3973981113538606
357,0,1590,3614063713886483
1028,0,530425,4009554503216131
1981,2,374798,4010134243653840
221,5,108332,4010240930201115
1143,0,17602,4009866366190655
454,0,9030,4009733540938825
810,0,595891,4007579808244823
126,0,11140,3819268736789382
190,0,5731,3594097354879395
147,0,1006,3450505235998322
166,0,920,3831565446618212
280,6,136788,4010227651060276
911,0,233152,4010216632237884
930,0,268911,4009793859595097
2076,5,2796277,4009869995119619
749,0,5799665,3587279928869328
343,0,11040,3964243953173316
681,3,6398,3651383427568429
494,2,85278,3970463329982004
384,3,403641,4010109519231656
165,2,3495,4009381697297954
224,0,1506,3550221705256786
1685,2,25814,3809747767891744
836,0,126778,3555798825698286
1429,2,1530772,4009499369667873
734,0,1248,3613400904588765
156,0,29018,4010090044402411
350,6,79824,3952962390214684
684,0,33942,4009025437886132
272,0,21395,4008485005393571
596,0,9619,4008651406578135
28,0,1937,3596300639137836
29,0,2306,3672594794489239
1981,0,374800,4009379915348249
1059,7,551288,3973222825305611
1666,387,20114881,4008665511831992
958,0,124943,4009543904389976
623,0,132998,4006162012145581
118,1,100233,4008011766795387
103,0,188,3616578559633618
384,0,131245,3870610125934040
620,0,28060,3985555072921409
589,0,8597,3725767046884751
1055,0,98283,4009791782781787
859,2,124035,4008434606653249
0,10,613,4007296176169208
858,3,382997,4010222509044504
93,0,7032,3985594424606862
1402,19,2217730,4010258865378618
378,1,258684,4009104601103777
687,0,11667,3725387676505478
38,0,16536,3879354298046480
630,0,50808443,3431734081214943
1245,12,1293264,3905371934265451
173,0,7612,4009501881660881
280,0,2992,3815275558742257
605,7,2521225,4009756110815207
519,7,3131850,4009850424282246
67,2,214097,3637624406813596
918,0,205957,4009033717505578
221,1,108333,4008409970470535
98,0,5393,3679273292463149
720,13,2004794,4010246827987394
2115,340,37891282,4004433479854518
234,0,35771,3911420679200145
84,0,1217,3466563913177972
1244,599,7530561,3998941655615113
2083,56,297356,4009963653940236
286,1,3037,3708643155853936
495,5,1661990,4010269434594023
899,0,6214,3627254480934045
245,0,7247,3722101863086130
310,2,25041,3989240783877862
741,0,33044,3969002046335817
807,0,548550,4009971232976271
452,0,11117,4001607090340513
207,3,71863,3988363524367844
1429,2,1530772,4009876856167112
775,165,21021409,4010243014849995
401,15,20481,3557270321193924
1954,951,47844962,4009382532774454
154,0,3325,3553159324726445
285,2,154663,3826374966377437
91,0,6286,4007668223453450
1887,0,516556,4008055596805938
37,0,55804,4006483425745907
299,66,1148528,3428236837147195
248,1,2459,3451782154145571
212,0,51020,4009474446985471
146,0,3926,4005404880664864
2003,0,42765,4006860568430042
489,0,788,3835447979907555
154,0,3325,3552790388933685
299,0,3254,4003669286282492
331,0,1551,3464015512927808
67,0,214097,3612187044250415
295,0,138539,4010219103241480
6,1,2,4006905988714158
64,2,8710,3749032956832932
220,0,177632,4009869046067995
100,0,5565,3964493468344655
460,0,75703,4003250032161508
1159,50,3679145,4009802298029722
270,0,379412,4009793947536791
1220,4,1548,3451521918449567
627,0,50803340,3569258887712198
586,0,111552,3448788742041821
148,0,3070892,4009723331998146
629,220,50808806,3848501064133302
1584,0,36757,4009055096109087
1977,2,113147,3934034235634741
70,0,1856,3557206450203188
1016,106,4086968,4009952513880310
1977,0,113147,3943156733177466
1783,2,40736,4009552213294356
1409,340,8963200,4010229168870165
236,0,4471,3626755330033102
588,3,157080,4004360155551584
530,0,459102,4010195720131630
894,0,237685,3949228612852603
1789,19,732344,3535856033554169
340,0,108215,3989209221800686
356,0,56789,3698165271923453
35,0,9016,3591288550822743
275,7,243,3802824267393203
146,0,3926,4009052700840595
749,0,5799673,3555314311851322
995,0,5644,3699223273486447
452,0,11117,4008125910126221
216,0,17722,3880056729990166
371,0,102739,3985958200906508
154,203,16870293,4007202241462923
579,0,157010,4010146281729571
1958,1218,47865648,4008771892613252
499,0,2451,3989657328903899
206,2,1476,3602817728289767
70,0,7717,4009052931609234
855,0,24004,4009454121406753
1856,0,4958,3913795770966428
550,1,5920,4004433232431698
1886,0,236239,4009411799847227
483,1,187688,4007294527949707
177,0,260098,4010118095985039
692,0,397736,4009481891154551
817,0,1692,3527138072261750
308,1,5559,4009030982622287
976,0,72507,4008747665443062
2002,1,30814,3835862150703635
1663,1184,20091800,4010117919933523
216,0,12951,3387889078242466
826,0,32504,4006619853325057
1407,84,8973835,4000353093672432
378,1,143870,4010159384413580
1550,50,6065435,4006161991145507
2000,0,4024,3999698140126317
397,0,1230035,3667032283676090
617,1,1213,3854162309264147
500,592,4560899,3681824649955588
3167,12,125618,4009755942769007
293,10,178785,4009433170348692
343,0,19451,3645609485758317
725,0,25752,3764500970817104
410,0,6759,3620560002862938
294,2,204536,4009753330522348
1627,1239,44901826,3904994501720266
608,0,34609,3792004393783608
530,0,459102,4010130695245363
683,18,550368,4010092951648160
306,0,263201,4002144643933207
124,6,79,3958287932082823
607,1,8418,3584746829462712
154,37,16865522,3842669115698040
740,0,2513675,4010292088056027
29,0,896,3571281339354156
299,40,3254,4006603726415254
519,8,3131848,4009899896249891
371,0,2682,3880853559694719
165,0,235084,4010138493366738
1751,804,255792,3493571766366563
332,0,110246,3491670467664702
454,0,9030,4010262061615410
467,0,75930,4008043173450433
1178,0,27786,3833840755982691
597,493,7569842,4009935936711447
42,0,4935,4001511056946501
93,0,7032,3991748466373922
1053,2,87070,4004673306142688
398,2,37680,3976792768854770
74,3,3077,3387037439125096
489,0,788,3963507856328015
684,1,33942,4008134416726936
569,0,11107,4008719312922009
1159,5,3679146,4010157241435023
467,0,4559,4009729246286979
505,0,83964,4009875291473416
207,3,106359,4009406088338196
67,2,214097,3635181791153422
356,0,56789,3692358631651224
639,1,454307,4009071302288962
2030,45,5193614,4010091512703451
181,2,508,3930692931209430
519,77,3131847,4009959899217188
1393,5,155895,4010101151195440
243,0,10115,3771680612581555
197,4,17284,4007785308026362
1629,993,44970633,4009846560822390
5000,594,33126454,3997769670851188
216,0,17722,3880156382422279
1954,191,47845625,3804637238644885
1016,14,4086984,4009865477199046
1054,0,2033504,4010113716854728
260,1,36012,3919551672522855
170,0,91638,4009401469467405
341,7,1866,3544739435569649
1628,3,113230,4009411892715284
953,1,1320,4009074867722153
228,0,10033,3612439172092982
234,0,70166,3991149662848423
911,0,233152,4009506331554106
294,1,204533,4010279396305264
225,0,556,3983276182377550
178,0,6262,4009856124546460
145,0,19736,4010082846413293
434,0,321877,4008709003351586
808,6,6135,4009580398937421
839,2,84241,4010280956372681
1365,15,2039888,4010186018843811
236,0,4471,3580055295112484
174,0,14607,3641669930962619
868,91,3783555,4010150396274026
40,1,67511,3866979364391732
165,0,3495,4009717673574311
671,1,79202,3897436173451071
619,600,26516263,3841615909316037
740,19,2513675,4010224140342949
775,54,21022583,3448214403481388
1029,16,1168824,4010141089211219
348,0,1474545,3532583688199275
524,2,379652,4009783482620269
1224,3,66043,3810936936930601
125,1,319960,3996419423176194
520,0,134720,4006542439606647
169,0,27672,4007595091930831
146,0,3926,4008661883709552
236,0,4471,3581465180923031
186,0,11768,4007218297243753
276,0,1694,3585749586501974
657,0,7728,3841962974748222
1780,42,1175207,4009866098252628
434,1,321877,4009893247579126
1856,0,4958,3905884260053540
1159,34,3679144,4009079392830053
1628,6,113230,4010169304605053
28,5,1937,3599264272328671
302,0,4174,3737297365640027
1289,0,11733496,3453165854672990
843,3,155100,4009762687020381
281,13,19177,3827696566274490
186,1,116465,4009787530229118
329,13,483971,3989077294316833
902,5,552844,4009726318594660
106,6,1030,3570194313831340
209,98,4623047,3958702769333169
1371,0,206000,4009126101416473
378,0,143870,4010160341131718
293,4,178785,4009130240915716
94,0,1431,3888105637101813
180,0,1900,3843518164048695
149,1,5893,4009058179040093
270,1,86455,3994578082280777
594,0,11091,3821514186638923
309,0,333009,3891282222655374
118,0,100233,4007946977279559
1896,1,62628,4006918072533313
1365,51,2039889,4010186388078165
746,0,28020,3923968480435599
1094,6,2471,3999595854484116
44,0,13865,4006889581127668
1414,8,349472,4009590981134513
178,0,6262,3997185651903317
1234,1,337163,4009035764171620
343,0,11040,3944221612179649
29,0,896,3573473807003807
693,0,7745,3966410637846695
329,1,1430890,3925620256117915
1215,1,20983,3945698997117117
593,2,21458,4004695011968634
158,0,122062,4009849635584341
173,2,7612,4010193937779106
52,1,79170,3500316068281587
518,3,10717,4004148904660298
895,4,72846,4009787073216578
33,274,1551166,3661204486922319
1956,1422,47849177,4006877454706872
1846,0,18561,3694495449191184
108,0,480799,3922138924938552
848,1,13480,3727504240030490
55,1,2619,3619195839602493
439,8,501909,4010126995883770
591,0,112410,4008790355494333
808,0,6135,4006561149457271
1872,9,1223928,4008767261007925
1737,13,1177417,4010284282083961
616,1582,7396299,4008404886481636
1158,993,26080709,3913368601479047
1987,1,1788547,4009801069311408
542,0,140528,4010195879909453
147,1,127520,4009125669194166
62,0,2163658,3596087804002636
166,0,920,3821682277910697
181,0,1136725,4010222589096944
211,4,283254,4005094469556924
995,264,5644,3691687261831925
74,0,3077,3405761453690875
317,0,4794,3644846025955671
352,0,33968,3950434827953177
2450,18,5901612,4010209040684582
1849,0,354694,3996700987099677
1143,1,17602,4008684499020774
1685,1,25814,3789101611959345
596,0,9619,4010214686681388
180,0,275276,4009771167974501
2083,74,297356,4010148689837263
115,1,113113,4009721221965301
351,0,5434,3949381679473403
646,7,274178,4010107849184917
967,1,17273,3759366978995956
362,0,2903,4005119047318466
720,8,2004795,4009597524569126
839,0,2321,3598151732892584
69,4,4469,3735051537394723
391,0,59847,3827196609543460
1012,4,139976,4009601437526840
920,4,1655124,4010121644531523
106,12,1119,4005066064812236
228,0,885,3652088217476391
1247,40,1798504,4010126299904422
1627,192,44901950,4009287016172795
1224,1,66043,3791672544659004
398,0,37680,3973587893028739
149,0,5893,4009420138601503
741,0,33044,3981635940771448
371,2,2682,3883102881435435
87,1,29,4010122969798273
1016,10,4086979,4009906560845180
329,1,384556,4008039385821449
207,1,106359,4007623530019257
1245,17,1290340,4009589957286583
106,0,1030,3589007592206917
920,0,1655124,4010239236364140
746,0,28020,3989572444726905
848,0,13480,3751020322557945
217,11,76174,3750389998297786
725,0,25752,3852591345873121
1126,0,6250195,4009509426428336
195,0,91263,4009126268503194
87,0,9600,4001870744014606
20,375,216299,3982272501209226
171,586,7259404,4006188439982704
808,2,6135,4005179499695957
570,0,11281064,4010306038921310
180,1,1900,3953677087310457
762,9,20253,4004768244110470
66,0,31286,4006525397756259
1171,0,88913,3986952698894144
370,8,6836888,4009862251366759
455,118,9122274,3718029630037296
370,0,25719,3870013985207634
1143,3,17602,4009057196726438
158,6,200889,3895988911435094
1245,3,1290339,4009771146788152
406,0,4237,3992070072738208
130,0,3881,3591530281762019
901,11,281579,3946771031630621
2279,4,21747,3588768726000620
111,0,2256,3998834915349842
100,0,5565,3839099905600438
630,31,126926,3835284544465650
468,0,67133,4009866978786324
1414,9,349472,4010152270795617
371,3,88103,4003744456285461
341,1,1866,3548614058371803
37,2,130396,4009855801035030
671,0,79202,3912661563579339
1053,2,87070,3998976828680494
406,4,29601,3862060021010696
1889,0,1389364,4009108643833753
1028,3,530422,4010321523482352
70,2,1856,3506514414968967
109,6,2647,3641566268693753
192,6,855244,4008734340288756
620,0,28060,4002158250165391
1886,0,236239,4006509253585369
312,0,480770,3957930481013875
442,2,26390,3605407920561615
683,0,550368,4010094264135730
148,4,91,3520553727857401
1365,0,88876,3786264639468284
776,0,181925,4010153705258491
234,0,70166,4007045588295065
533,2,6761,3722860373728388
505,1,83964,4009045050428842
233,0,47890,3987464181574569
332,0,9112,4009157927196365
63,3,82847,4006493721772256
569,2,610341,4010171279273586
350,4,79824,3963361646997768
1054,19,644222,4009889284562736
1896,1,62628,4009817800921614
5000,346,33137574,4010138752349768
713,1,195999,4009368896924875
329,0,384556,4009869427833231
1849,0,354694,3980456292202684
808,0,6135,4005178828850562
907,102,486945,4010106363964079
938,1,7096,3889919498065265
195,0,91263,4009126063498636
467,5,233516,4009853153716280
378,0,143870,4009779888286843
1074,0,60528,4009757289463252
357,0,1590,3608658573388810
524,2,379652,4009839602527569
1054,51,644226,4010326309363058
1284,578,764097,3994967091542193
447,1,5396,3910160734975167
468,0,67133,4009054487037587
1783,2,40736,4009410487708524
158,1,122063,4009514762262989
493,0,2653,3968064023838837
1856,0,4958,3910460354795248
1334,0,15221,3784881420792934
378,10,258684,4009004500322890
378,0,3621,3671416496639106
607,0,56842,4009880513769769
365,13,5962,4009427847935444
962,84,2164101,4010148488476097
312,0,480770,3959118320721268
2083,14,297356,4010248702581685
2001,0,106731,4009013605967369
230,0,621045,4010110890297106
55,0,2619,3438652896215135
228,0,10033,3612693254148074
83,39,202339,3698094548443747
843,0,8577,3903318093387633
1178,0,27786,3836977189561950
378,0,143870,4009782073140431
44,1,13865,4009419711229105
338,2,2529,3377853594693198
285,1,154663,3825347285963387
734,1,1248,3646375252195307
297,1180,5368885,4009043251108698
373,37,908112,3860117822679723
493,0,2653,3969514095943726
108,0,480799,3999715559281086
700,0,6007,3652547648559749
899,0,6214,3627278426181635
1216,2,20251,4008775633014846
628,0,33866,3961566459977222
883,2,63488,3824403248608911
299,0,7790,3989831648031811
117,7,156496,3982930126438009
629,107,125892,3983330611460349
374,39,2181826,3976128618024099
713,2,195999,4009731385733300
468,0,6889,4009417886309321
340,0,108215,3997537227212798
384,2,403641,4010243304533075
1402,35,2217730,4010181794712774
558,0,18534,3596279114610281
319,0,4891,3687245317920182
362,0,2903,4004774103445013
74,3,3077,3416931208011662
224,3,1506,3532587307964147
327,5,552285,4009839581525803
62,0,828,3995990563753554
634,0,2321,3767034762750785
211,1,58729,3998557939949625
2003,0,42765,4006522486797686
70,0,1856,3562962234947321
308,0,5559,3999611762639370
494,0,85278,4001425795770512
236,1,4471,3599264615938566
276,1,1694,3585068339932762
967,0,17273,3746869538376973
57,0,3559,3826829066619844
54,1,1741,3358313446898612
457,0,10993,4003980378336933
1371,6,206000,4008834664136096
594,0,11091,3954698496659579
351,0,5434,3905124370073062
44,82,1355,4009846413536605
620,0,28060,3985902684982594
70,1,7717,4010249708392893
630,0,126927,3755860088050415
1627,41,44901688,3949305641037359
474,0,27886,3640122715544604
147,1159,182491,4009424110256734
596,0,9619,4008771061790174
192,1,855244,4008674273862521
1616,0,2087657,3985490124076493
334,10,3225,3559835989851684
558,2,18534,3596277600469587
1668,50,8137226,4010288254648178
835,999,34397487,4008711607830714
154,0,3325,3553163913263955
260,2,456,3807569573401972
1159,1,6628,3949229971820597
285,2,154663,3827099905649870
515,0,9064,3971787584633054
1143,6,276058,4007619477414290
174,0,14607,3638056256994307
29,0,896,3573829903821643
589,0,8597,3836599873841874
231,0,17809,3870358152994095
452,0,11117,4009097772725408
270,0,379412,4009091804901954
224,0,1506,3532571915281089
207,1,106359,4006916080970620
1886,0,236239,4006147028999035
1956,589,47860006,3984358706702234
669,0,1377642,3453168073802544
1165,0,57700,3588454484905804
125,0,319960,3997495467770837
308,0,5559,4008665587401790
1365,0,88876,3786613815492793
740,19,2513675,4010322283673025
126,0,11140,3860222093640450
1956,605,47861001,3892698907993432
391,0,59847,3806540744232893
1241,0,2410,3410839921265087
930,0,268910,4010238795057312
1068,0,133481,4009889530914249
151,2,6234,3933772208928948
146,7,883,3594901013058652
693,0,7745,3968946329896628
1029,81,5830573,4010206267997443
2083,26,297356,4010220575249730
317,0,4794,3659415246399225
2001,100,28153204,4010287764082594
608,192,4840123,4009747051469750
1766,0,4090,3997886167523429
100,0,5565,3913819820890251
3091,443,365438,3577568156186145
2489,53,7257730,4009379311276306
216,0,12951,3569104650386206
70,15,1856,3557206643423190
124,31,85,4008323810578976
297,170,6275690,3977239567476609
1053,6,87070,3999118453558511
406,5,4237,3834838819590316
216,2,12951,3569194131708680
370,0,25719,3799598873602699
84,0,3632,3856551128919836
2124,42,5628008,3715852958237198
1357,1,305139,4009733469324355
336,3,18107,3781885387625867
630,0,126927,3759732575972142
211,3,283254,4007240115427760
1921,1,12526,3809476358764292
858,2,382997,4010113771190720
173,0,7612,4006264293411332
130,0,3881,3598094396623530
40,0,67511,3862654890635836
260,1,36012,3916279360958880
216,6,12951,3550429591578255
338,0,734397,4002786372441246
450,22,4651962,4010315014163027
154,0,3325,3552900611998821
2076,0,2796275,4009875589893256
280,0,2992,3818790150704822
563,2,126303,4010106934694925
580,8,405589,4010233376038669
115,0,1290122,4006221108985822
327,1,552285,4009839249639217
152,0,59871,4010120055195829
242,139,1812,3647582574162746
398,0,37680,3971354371331386
303,4,342658,4008683983244696
2006,5,157850,4010204993636254
1001,0,7908164,3445097775557795
856,0,63741,4003956071697111
159,634,254680,4010336368195806
174,1,14607,3640579478606110
256,0,100997,4009411293349968
623,0,132998,4007605829298679
325,0,13393,3853938254255341
1069,11,15169,3601003980944923
207,1,106359,4007699584954876
21,1,528,3636662238356973
3001,14,30474,3737079685350168
35,0,9016,3593074556541933
29,3,896,3570576810043723
260,0,36012,3924391060129950
375,0,4696,4006229262487508
710,0,757510,4010112655514409
1429,1,1530772,4009559813507618
628,0,33866,3955492931613451
1305,2,221736,4004793628672907
1585,3,32346,3851366226746125
436,0,7784121,3920639142178921
357,185,14898,3991266766890420
211,23,1185782,4010322287267811
1365,15,2039889,4010136558987296
1055,2,98281,4010133010472294
1110,2,946124,4009368708550989
471,0,2010,3836675849822151
348,0,1474337,3658414217060104
38,0,347,3547448590725874
100,0,5565,3952887501604706
1500,5,10404,3897164784322938
212,0,4170,3652424952911864
1365,0,88876,3787015595867502
212,0,51020,4007990920807287
457,0,10993,4008641013067550
3921,279,13389670,4009952093506491
1241,0,561951,3569170917092665
1378,0,6515,3930840192629391
451,0,47160,4003588021895888
1126,130,6250163,4009889431290504
796,8,2127656,4010148957590840
317,1,4794,3642484620296623
634,3,2321,3720302586335783
1887,0,516556,4008460766900396
410,1,52910,4006925157275432
1069,5,15169,3630412813072059
468,1,6889,4008311626091733
859,0,124035,4008040614903811
693,0,7745,4002180819945087
967,0,17273,3746513635081522
706,1,236674,4010179651374123
1676,0,59569,3989611111335140
1059,42,140604,3521751784984919
406,0,15922,4009122091410736
529,7,467855,3945658698213751
411,1,27934,3899631056229546
173,2,7612,4004753589905800
126,0,11140,3846805256790558
198,0,14665,3365559321015106
799,0,3340,4006494887906251
613,0,12088,3869610652786499
154,266,16852604,4009425403098010
905,0,110578,4009142253619077
1662,50,20088221,3826400320482460
375,3,144234,4009502821055541
389,0,703562,3650763001268999
356,0,56789,3718462755238571
288,1,6132,4003671866151450
184,53,1824853,4007240296065811
31,0,3113,3706472082950463
1393,1,155895,4010312443635794
1276,0,191762,4010111070638291
29,424,2217090,3523117027063819
306,0,263201,4004317717466245
108,3,42274,4008424762906993
434,5,321877,4009091070118175
736,1433,25974716,3942817372233048
177,8,260098,4007244322702024
297,7,1128579,4010237764019712
344,0,3364,3969313256264575
446,0,37959,4003987525217066
1357,1,305139,4009967511629245
37,0,55804,4008669471713717
340,0,108215,3999418023653936
493,0,2653,3969517178401717
356,2,1764842,4010232285304203
34,4,222676,4009087278921984
223,5,22304,4008391468760053
1234,0,337163,4010143194497024
427,1,10301,3730373017732151
111,4,2256,3647085464807224
348,18,2165103,4009812495164345
280,6,159314,3492981904002127
270,0,379412,4006555152106559
697,0,21571,4009766982790306
1882,0,53365,3884851386500342
720,0,2004794,4009899497188683
137,0,49405,4010151318664825
628,0,33866,3955493162025908
1954,8,8479186,4010122437676060
166,0,45501,4010175662665892
748,20,433716,4003587924770075
1737,359,1177418,4010241500756927
774,1,5784,3919876919468250
467,1,75930,3998531905968915
1189,0,76472,4009535460861896
43,0,200,3623460108004011
149,0,4377,3657172241916090
186,0,11768,4009403604397404
63,0,15,4007040982249239
688,0,11452,4009837014842875
90,0,1678,3817345628079572
442,2,26390,3634064076303139
1247,0,1798515,4009091896384198
1849,0,354694,3905203084223450
113,0,35716,3956917150335955
132,1,69,4006181611296836
159,0,4565,4002599218810802
246,2,557,3929570501630314
976,0,72507,4002233659811019
519,0,4513,3793413872787664
52,0,8265,3780394509524795
1921,0,72025,4008682767265707
378,0,258684,4010217329071237
1615,0,1469830,4009562779110570
938,1,7096,3892409173728922
442,1,26390,3636602095866702
147,0,1006,3452022332393640
212,0,51020,4009427038760529
2076,34,2798007,4009747378493882
195,0,91263,4009485766428396
34,11,604,3508631473664910
315,0,444675,4007276174171275
356,2,56789,3719562123776559
76,0,9015,3527072129712989
688,0,11452,4010118146389883
144,3,320,3445581504862607
495,14,1661991,4010095270777503
505,0,83964,4009044878484177
34,0,604,3741476406678197
327,0,4200,4009033742026481
348,0,2165100,4009891699857237
452,0,11117,4001606687135405
253,151,1768587,4009371426546022
410,0,52910,4010141323967166
327,0,4200,4010116438893178
494,1,85278,3975790452284894
227,0,6314,3539901406035318
563,1,126302,4009590901106302
467,115,991763,4004434792743779
272,1,312695,3855500875817032
700,0,6007,3647440533622230
1125,0,318140,4007667687741059
755,42,23513832,4004339838751802
38,4,16536,3918082592260637
756,0,5714,3989983263493575
423,0,27377,3820962660930329
535,0,63406,4010238111452588
346,6,1689418,4010295884733956
340,1,108215,3997537918768022
1966,0,10419,3918912523542606
1977,3,113147,3981248454627011
637,0,727900,3661155435253422
1138,5,3060250,4008518128615579
575,0,5732,4009932556967451
617,1,1213,3724632320005555
1069,2,15169,3621290747139853
515,98,9064,3905964681876197
184,0,20918,3953779537733673
